Latitude,Longitude,Altitude,MagX,MagY,MagZ,NetField,TimeStamp
71.0614766,31.6129551,0.0,-27.510,-18.290,17.540,37.403,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.784,-18.215,17.990,38.522,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.960,-18.215,18.140,37.981,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.960,-18.065,17.390,37.557,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-17.915,17.540,37.891,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.885,-18.140,17.465,37.572,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.259,-19.114,16.641,37.959,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-18.815,16.641,37.418,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.259,-19.189,17.166,38.229,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-19.189,17.241,37.877,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-19.189,16.491,37.266,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-18.815,17.540,38.324,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-19.114,17.241,37.675,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-19.040,17.540,37.994,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.835,-18.065,18.515,37.273,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-17.765,18.740,37.840,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.885,-20.014,17.690,38.614,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-20.988,17.840,38.614,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.035,-20.539,17.016,38.695,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-20.614,16.866,38.237,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.685,-19.639,17.241,37.350,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.135,-19.189,17.241,37.440,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.835,-19.189,17.990,37.577,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-18.590,17.990,37.763,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-17.540,18.665,37.588,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-17.540,18.815,37.772,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-17.690,18.590,37.402,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-17.915,19.264,37.848,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-17.166,20.014,37.782,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-17.091,19.564,37.620,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-16.941,19.639,37.645,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.835,-17.315,19.489,37.414,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-16.866,18.965,37.099,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-16.866,19.789,37.690,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.835,-17.615,19.639,37.631,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-17.016,19.714,37.664,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.060,-17.091,19.789,37.629,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.985,-17.091,18.740,37.033,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.735,-17.166,18.890,37.692,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.585,-17.016,19.639,37.897,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.835,-17.315,19.789,37.571,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.610,-17.016,19.414,37.075,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-17.166,19.864,37.918,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.585,-16.641,19.414,37.613,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.135,-17.315,19.189,37.475,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.135,-17.241,19.639,37.673,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-16.866,19.114,37.615,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-17.091,19.114,37.497,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.135,-16.716,19.639,37.436,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.259,-16.641,18.965,37.884,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.660,-17.166,19.114,37.750,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.960,-16.791,18.815,37.652,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.360,-16.341,19.414,37.316,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-16.716,19.489,37.466,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-16.341,19.789,37.622,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.810,-16.491,19.489,37.751,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.885,-16.416,19.414,37.735,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.510,-16.416,19.639,37.576,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.435,-16.641,19.114,37.349,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.210,-16.491,19.564,37.351,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.910,-16.191,20.089,37.281,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.135,-16.866,20.389,37.901,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.411,-16.191,22.038,37.330,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-23.537,-16.191,23.687,37.111,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.736,-15.367,23.162,37.209,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.437,-15.217,23.537,37.184,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.111,-15.217,22.937,37.259,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.111,-16.791,21.888,37.304,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.786,-16.716,20.988,37.213,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.486,-17.091,21.813,37.649,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.512,-16.866,21.588,36.760,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.062,-18.590,21.213,37.075,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.362,-18.365,21.363,37.244,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.362,-17.915,21.588,37.155,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.736,-18.515,21.888,37.865,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.736,-17.465,21.513,37.145,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.661,-17.166,22.113,37.307,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.111,-16.341,21.363,36.797,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.936,-16.566,21.438,37.506,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.336,-16.116,21.513,36.939,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.486,-15.217,22.563,37.285,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.961,-14.917,23.612,37.458,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.437,-14.767,23.537,37.003,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.561,-15.367,23.087,37.716,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.512,-16.416,23.312,37.600,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-24.212,-17.765,22.713,37.652,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-25.261,-13.568,23.612,37.145,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.135,-7.196,23.387,36.538,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.409,-2.249,22.638,36.395,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.634,-1.949,22.563,36.507,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.859,-2.474,22.713,36.808,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-28.934,-2.549,21.588,36.190,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-29.609,-3.673,22.113,37.137,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-30.433,-3.448,21.213,37.257,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-31.108,-3.073,21.138,37.736,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-30.808,-2.998,20.464,37.106,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-31.633,-3.373,19.639,37.386,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-33.731,-4.498,18.065,38.528,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-32.907,-9.820,17.840,38.698,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-27.285,-17.990,19.714,38.168,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-26.011,-22.038,18.590,38.830,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-29.834,-18.590,16.416,38.796,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-31.483,-15.741,15.516,38.467,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-32.007,-13.643,16.416,38.472,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-31.333,-12.593,17.091,37.847,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-32.157,-13.193,16.716,38.569,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-31.783,-13.568,16.416,38.258,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-32.682,-12.818,15.217,38.262,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-33.806,-12.068,14.392,38.674,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-34.856,-11.094,12.668,38.710,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-36.880,-7.871,11.019,39.287,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-38.304,-6.371,8.770,39.808,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-38.979,-5.697,7.196,40.045,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-39.803,-3.748,4.498,40.231,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-41.227,-.974,4.048,41.437,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-41.002,2.024,2.474,41.127,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-41.977,3.673,.600,42.142,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-41.827,4.123,-.375,42.031,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-41.752,4.647,-.750,42.017,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-42.277,5.997,-1.124,42.715,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-39.353,7.646,-1.949,40.137,03/20/2023 19:04:59
71.0614766,31.6129551,0.0,-38.229,8.920,-1.049,39.270,03/20/2023 19:04:59
71.0596195,31.5697275,0.0,-38.154,9.145,1.799,39.276,03/20/2023 19:04:59
71.0596195,31.5697275,0.0,-37.854,10.119,.974,39.196,03/20/2023 19:05:00
71.0596195,31.5697275,0.0,-38.004,11.319,2.324,39.722,03/20/2023 19:05:00
71.0596195,31.5697275,0.0,-39.653,10.194,1.649,40.976,03/20/2023 19:05:00
71.0596195,31.5697275,0.0,-38.754,11.019,-.375,40.292,03/20/2023 19:05:00
71.0596195,31.5697275,0.0,-39.054,13.268,.075,41.246,03/20/2023 19:05:00
71.0596195,31.5697275,0.0,-38.304,12.968,-2.024,40.490,03/20/2023 19:05:01
71.0596195,31.5697275,0.0,-38.004,14.017,-1.274,40.527,03/20/2023 19:05:01
71.0596195,31.5697275,0.0,-36.280,15.516,-3.523,39.616,03/20/2023 19:05:01
71.0596195,31.5697275,0.0,-35.381,16.716,-.750,39.138,03/20/2023 19:05:01
71.0596195,31.5697275,0.0,-35.081,16.716,2.099,38.916,03/20/2023 19:05:01
71.0596195,31.5697275,0.0,-34.481,15.666,3.823,38.066,03/20/2023 19:05:02
71.0596195,31.5697275,0.0,-34.931,14.542,5.697,38.263,03/20/2023 19:05:02
71.0596195,31.5697275,0.0,-38.604,13.867,8.770,41.946,03/20/2023 19:05:02
71.0596195,31.5697275,0.0,-39.503,11.019,8.320,41.847,03/20/2023 19:05:02
71.0596195,31.5697275,0.0,-38.679,8.021,8.021,40.308,03/20/2023 19:05:02
71.0596195,31.5697275,0.0,-38.754,5.922,5.697,39.615,03/20/2023 19:05:03
71.0596195,31.5697275,0.0,-41.377,7.121,5.547,42.350,03/20/2023 19:05:03
71.0596195,31.5697275,0.0,-39.128,7.796,4.198,40.118,03/20/2023 19:05:03
71.0596195,31.5697275,0.0,-38.379,8.845,5.697,39.795,03/20/2023 19:05:03
71.0596195,31.5697275,0.0,-39.578,5.772,6.596,40.537,03/20/2023 19:05:03
71.0596195,31.5697275,0.0,-39.353,4.947,7.421,40.351,03/20/2023 19:05:04
71.0596195,31.5697275,0.0,-39.054,3.898,6.671,39.811,03/20/2023 19:05:04
71.0596195,31.5697275,0.0,-39.203,2.923,6.596,39.862,03/20/2023 19:05:04
71.0596195,31.5697275,0.0,-39.578,1.949,5.922,40.066,03/20/2023 19:05:04
71.0596195,31.5697275,0.0,-39.878,.300,8.096,40.693,03/20/2023 19:05:04
71.0596195,31.5697275,0.0,-39.353,-.375,8.245,40.210,03/20/2023 19:05:05
71.0596195,31.5697275,0.0,-37.929,-1.349,8.021,38.791,03/20/2023 19:05:05
71.0596195,31.5697275,0.0,-36.880,-2.024,10.044,38.277,03/20/2023 19:05:05
71.0596195,31.5697275,0.0,-38.529,-2.624,8.620,39.568,03/20/2023 19:05:05
71.0596195,31.5697275,0.0,-38.154,-4.198,8.096,39.229,03/20/2023 19:05:05
71.0596195,31.5697275,0.0,-38.604,-5.397,7.196,39.638,03/20/2023 19:05:06
71.0596195,31.5697275,0.0,-38.904,-3.898,6.971,39.715,03/20/2023 19:05:06
71.0596195,31.5697275,0.0,-39.353,-5.322,6.596,40.256,03/20/2023 19:05:06
71.0596195,31.5697275,0.0,-40.703,-6.821,5.172,41.593,03/20/2023 19:05:06
71.0596195,31.5697275,0.0,-39.128,-5.847,7.571,40.281,03/20/2023 19:05:06
71.0596195,31.5697275,0.0,-37.404,-7.346,9.895,39.382,03/20/2023 19:05:07
71.0596195,31.5697275,0.0,-38.304,-8.245,9.520,40.321,03/20/2023 19:05:07
71.0596195,31.5697275,0.0,-38.079,-7.046,10.719,40.182,03/20/2023 19:05:07
71.0596195,31.5697275,0.0,-36.130,-8.545,10.344,38.541,03/20/2023 19:05:07
71.0596195,31.5697275,0.0,-35.605,-9.070,11.694,38.558,03/20/2023 19:05:07
71.0596195,31.5697275,0.0,-36.055,-9.595,10.194,38.678,03/20/2023 19:05:08
71.0596195,31.5697275,0.0,-37.030,-8.995,10.944,39.647,03/20/2023 19:05:08
71.0596195,31.5697275,0.0,-36.205,-8.695,11.094,38.852,03/20/2023 19:05:08
71.0596195,31.5697275,0.0,-36.055,-10.194,11.469,39.185,03/20/2023 19:05:08
71.0596195,31.5697275,0.0,-34.256,-12.743,13.867,39.092,03/20/2023 19:05:08
71.0596195,31.5697275,0.0,-37.030,-12.818,9.220,40.255,03/20/2023 19:05:09
71.0596195,31.5697275,0.0,-33.731,-14.392,14.767,39.535,03/20/2023 19:05:09
71.0596195,31.5697275,0.0,-32.607,-15.816,17.091,40.068,03/20/2023 19:05:09
71.0596195,31.5697275,0.0,-34.631,-18.065,10.644,40.484,03/20/2023 19:05:09
71.0596195,31.5697275,0.0,-34.031,-17.540,11.244,39.903,03/20/2023 19:05:09
71.0596195,31.5697275,0.0,-32.607,-18.365,16.941,41.079,03/20/2023 19:05:10
71.0596195,31.5697275,0.0,-30.208,-19.864,13.043,38.435,03/20/2023 19:05:10
71.0596195,31.5697275,0.0,-30.733,-20.089,13.867,39.248,03/20/2023 19:05:10
71.0596195,31.5697275,0.0,-29.609,-19.489,14.917,38.458,03/20/2023 19:05:10
71.0596195,31.5697275,0.0,-29.984,-18.590,15.516,38.540,03/20/2023 19:05:10
71.0596195,31.5697275,0.0,-30.058,-21.213,15.666,39.987,03/20/2023 19:05:11
71.0596195,31.5697275,0.0,-28.409,-19.564,16.041,38.042,03/20/2023 19:05:11
71.0596195,31.5697275,0.0,-28.859,-19.939,16.116,38.602,03/20/2023 19:05:11
71.0596195,31.5697275,0.0,-28.559,-18.890,15.891,37.749,03/20/2023 19:05:11
71.0596195,31.5697275,0.0,-30.058,-16.941,15.816,37.956,03/20/2023 19:05:11
71.0596195,31.5697275,0.0,-28.709,-16.716,15.067,36.478,03/20/2023 19:05:12
71.0596195,31.5697275,0.0,-29.384,-16.191,14.542,36.565,03/20/2023 19:05:12
71.0596195,31.5697275,0.0,-33.132,-16.491,15.067,39.958,03/20/2023 19:05:12
71.0596195,31.5697275,0.0,-32.532,-15.591,16.791,39.791,03/20/2023 19:05:12
71.0596195,31.5697275,0.0,-32.157,-16.041,16.416,39.508,03/20/2023 19:05:12
71.0596195,31.5697275,0.0,-29.984,-17.315,15.966,38.128,03/20/2023 19:05:13
71.0596195,31.5697275,0.0,-29.459,-17.091,17.016,38.072,03/20/2023 19:05:13
71.0596195,31.5697275,0.0,-32.457,-15.966,16.416,39.722,03/20/2023 19:05:13
71.0596195,31.5697275,0.0,-30.733,-18.065,14.242,38.389,03/20/2023 19:05:13
71.0596195,31.5697275,0.0,-30.733,-19.189,15.367,39.356,03/20/2023 19:05:13
71.0596195,31.5697275,0.0,-30.508,-17.840,16.266,38.905,03/20/2023 19:05:14
71.0596195,31.5697275,0.0,-29.909,-18.365,16.191,38.652,03/20/2023 19:05:14
71.0596195,31.5697275,0.0,-30.058,-19.489,16.941,39.627,03/20/2023 19:05:14
71.0596195,31.5697275,0.0,-30.808,-18.740,18.365,40.467,03/20/2023 19:05:14
71.0596195,31.5697275,0.0,-30.733,-19.339,18.290,40.658,03/20/2023 19:05:14
71.0596195,31.5697275,0.0,-27.735,-17.765,18.890,37.969,03/20/2023 19:05:15
71.0596195,31.5697275,0.0,-27.585,-17.765,18.440,37.637,03/20/2023 19:05:15
71.0596195,31.5697275,0.0,-30.358,-19.639,14.542,38.972,03/20/2023 19:05:15
71.0596195,31.5697275,0.0,-29.834,-18.890,13.493,37.801,03/20/2023 19:05:15
71.0596195,31.5697275,0.0,-30.508,-17.465,14.542,38.043,03/20/2023 19:05:15
71.0596195,31.5697275,0.0,-32.607,-17.166,13.643,39.294,03/20/2023 19:05:16
71.0596195,31.5697275,0.0,-32.982,-16.491,13.568,39.292,03/20/2023 19:05:16
71.0596195,31.5697275,0.0,-33.956,-16.566,12.518,39.802,03/20/2023 19:05:16
71.0596195,31.5697275,0.0,-34.181,-16.791,11.694,39.837,03/20/2023 19:05:16
71.0596195,31.5697275,0.0,-33.507,-14.167,13.043,38.646,03/20/2023 19:05:16
71.0596195,31.5697275,0.0,-32.082,-16.716,12.893,38.405,03/20/2023 19:05:17
71.0596195,31.5697275,0.0,-32.082,-17.315,12.893,38.670,03/20/2023 19:05:17
71.0596195,31.5697275,0.0,-32.382,-16.191,13.118,38.508,03/20/2023 19:05:17
71.0596195,31.5697275,0.0,-32.607,-16.491,12.593,38.649,03/20/2023 19:05:17
71.0596195,31.5697275,0.0,-30.958,-17.840,15.292,38.865,03/20/2023 19:05:17
71.0596195,31.5697275,0.0,-32.082,-17.690,14.017,39.226,03/20/2023 19:05:18
71.0596195,31.5697275,0.0,-32.157,-18.065,13.717,39.352,03/20/2023 19:05:18
71.0596195,31.5697275,0.0,-31.932,-17.241,13.343,38.665,03/20/2023 19:05:18
71.0596195,31.5697275,0.0,-31.708,-18.365,13.568,39.073,03/20/2023 19:05:18
71.0596195,31.5697275,0.0,-30.583,-18.215,14.842,38.567,03/20/2023 19:05:18
71.0596195,31.5697275,0.0,-29.834,-19.339,15.666,38.852,03/20/2023 19:05:19
71.0596195,31.5697275,0.0,-31.108,-18.440,14.317,38.894,03/20/2023 19:05:19
71.0596195,31.5697275,0.0,-27.960,-21.663,16.491,39.025,03/20/2023 19:05:19
71.0596195,31.5697275,0.0,-26.835,-22.188,16.416,38.496,03/20/2023 19:05:19
71.0596195,31.5697275,0.0,-29.459,-21.288,16.491,39.912,03/20/2023 19:05:19
71.0596195,31.5697275,0.0,-29.009,-21.438,16.791,39.788,03/20/2023 19:05:20
71.0596195,31.5697275,0.0,-25.786,-22.263,17.465,38.283,03/20/2023 19:05:20
71.0596195,31.5697275,0.0,-29.459,-20.614,16.641,39.619,03/20/2023 19:05:20
71.0596195,31.5697275,0.0,-29.909,-19.564,16.491,39.360,03/20/2023 19:05:20
71.0596195,31.5697275,0.0,-27.585,-21.213,17.765,39.071,03/20/2023 19:05:20
71.0596195,31.5697275,0.0,-28.259,-20.239,17.540,38.934,03/20/2023 19:05:21
71.0596195,31.5697275,0.0,-28.259,-18.890,17.390,38.182,03/20/2023 19:05:21
71.0596195,31.5697275,0.0,-31.408,-18.440,14.692,39.272,03/20/2023 19:05:46
71.0596195,31.5697275,0.0,-32.832,-18.365,15.217,40.580,03/20/2023 19:05:46
71.0596195,31.5697275,0.0,-33.282,-17.840,14.317,40.385,03/20/2023 19:05:46
71.0596195,31.5697275,0.0,-33.057,-17.390,14.467,40.056,03/20/2023 19:05:46
71.0596195,31.5697275,0.0,-33.881,-17.465,14.992,40.960,03/20/2023 19:05:46
71.0596195,31.5697275,0.0,-34.256,-18.065,13.717,41.085,03/20/2023 19:05:46
71.0596195,31.5697275,0.0,-32.532,-20.239,14.242,40.875,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.082,-20.239,14.542,40.625,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.832,-19.114,14.917,40.814,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.082,-19.489,15.142,40.477,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.558,-20.089,15.591,40.528,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.033,-19.414,16.341,40.087,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-30.808,-18.740,16.866,39.809,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-30.958,-19.114,17.091,40.198,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.783,-19.489,14.992,40.184,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.232,-19.339,14.467,40.277,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.932,-19.939,15.966,40.892,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-30.658,-18.965,14.917,39.014,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-30.958,-19.639,15.292,39.723,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.483,-17.990,15.067,39.266,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.832,-17.465,13.942,39.716,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.232,-18.215,14.992,39.943,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.783,-18.440,15.741,39.974,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.783,-18.665,16.266,40.288,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.532,-17.840,15.367,40.159,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.708,-18.590,15.217,39.781,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-33.357,-17.465,14.917,40.500,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.932,-18.440,15.891,40.153,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.682,-18.290,15.591,40.568,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.532,-17.540,14.992,39.884,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.558,-18.890,16.791,40.431,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.857,-17.990,15.292,39.653,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.932,-18.665,16.266,40.406,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.483,-18.815,15.891,39.971,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.708,-18.065,16.116,39.893,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.007,-18.740,16.116,40.440,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-33.357,-17.990,14.617,40.620,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-33.507,-18.140,15.067,40.973,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.307,-18.140,15.292,40.083,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-33.207,-18.440,15.217,40.918,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.607,-18.290,14.767,40.197,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-33.057,-18.140,14.767,40.495,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.382,-18.740,15.067,40.333,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.532,-18.665,15.367,40.532,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.082,-18.890,15.891,40.480,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-30.808,-20.089,16.341,40.246,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.982,-18.590,15.217,40.804,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.708,-19.339,17.091,40.884,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-30.883,-19.114,16.191,39.765,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.783,-18.890,16.416,40.453,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.082,-19.714,16.566,41.138,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.108,-19.040,16.416,39.996,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.932,-18.965,16.041,40.456,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.857,-18.740,16.416,40.442,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.708,-18.890,15.966,40.213,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.157,-18.890,16.341,40.718,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.857,-18.965,15.516,40.191,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.483,-18.890,16.341,40.187,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.932,-19.189,16.041,40.562,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.082,-18.665,15.666,40.288,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.558,-18.290,16.266,39.937,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.258,-19.414,15.966,40.111,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.633,-17.915,15.516,39.526,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-30.883,-18.065,16.791,39.523,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.633,-18.590,15.666,39.895,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-32.757,-17.241,15.741,40.225,03/20/2023 19:07:04
71.0596195,31.5697275,0.0,-31.483,-17.840,16.341,39.705,03/20/2023 19:07:04
